3831.7121582031	1.146706E-14
3832.3322659731	1.185249E-14
3832.9523737431	1.196122E-14
3833.572481513	1.151073E-14
3834.192589283	1.209851E-14
3834.812697053	1.209349E-14
3835.4328048229	1.204311E-14
3836.0529125929	1.235563E-14
3836.6730203629	1.231619E-14
3837.2931281328	1.219684E-14
3837.9132359028	1.223961E-14
3838.5333436728	1.225814E-14
3839.1534514427	1.221007E-14
3839.7735592127	1.219995E-14
3840.3936669827	1.218986E-14
3841.0137747526	1.217993E-14
3841.6338825226	1.217002E-14
3842.2539902926	1.216013E-14
3842.8740980625	1.215031E-14
3843.4942058325	1.214057E-14
3844.1143136025	1.25013E-14
3844.7344213724	1.230764E-14
3845.3545291424	1.246837E-14
3845.9746369124	1.248048E-14
3846.5947446823	1.258085E-14
3847.2148524523	1.234404E-14
3847.8349602223	1.247659E-14
3848.4550679922	1.276963E-14
3849.0751757622	1.255858E-14
3849.6952835322	1.265057E-14
3850.3153913021	1.268229E-14
3850.9354990721	1.286953E-14
3851.5556068421	1.269099E-14
3852.175714612	1.273565E-14
3852.795822382	1.27621E-14
3853.415930152	1.259778E-14
3854.0360379219	1.27017E-14
3854.6561456919	1.298936E-14
3855.2762534619	1.302091E-14
3855.8963612318	1.281956E-14
3856.5164690018	1.303154E-14
3857.1365767718	1.328363E-14
3857.7566845417	1.322859E-14
3858.3767923117	1.290424E-14
3858.9969000816	1.319515E-14
3859.6170078516	1.289826E-14
3860.2371156216	1.335012E-14
3860.8572233915	1.307656E-14
3861.4773311615	1.285773E-14
3862.0974389315	1.307839E-14
3862.7175467014	1.348682E-14
3863.3376544714	1.301455E-14
3863.9577622414	1.281066E-14
3864.5778700113	1.28499E-14
3865.1979777813	1.260907E-14
3865.8180855513	1.270139E-14
3866.4381933212	1.275916E-14
3867.0583010912	1.287626E-14
3867.6784088612	1.270888E-14
3868.2985166311	1.217296E-14
3868.9186244011	1.224846E-14
3869.5387321711	1.244261E-14
3870.158839941	1.245739E-14
3870.778947711	1.266176E-14
3871.399055481	1.244449E-14
3872.0191632509	1.216267E-14
3872.6392710209	1.250739E-14
3873.2593787909	1.217523E-14
3873.8794865608	1.252436E-14
3874.4995943308	1.212993E-14
3875.1197021008	1.202949E-14
3875.7398098707	1.224055E-14
3876.3599176407	1.206477E-14
3876.9800254107	1.195361E-14
3877.6001331806	1.201998E-14
3878.2202409506	1.22166E-14
3878.8403487206	1.227531E-14
3879.4604564905	1.220794E-14
3880.0805642605	1.230561E-14
3880.7006720305	1.241444E-14
3881.3207798004	1.229242E-14
3881.9408875704	1.23473E-14
3882.5609953404	1.249358E-14
3883.1811031103	1.237611E-14
3883.8012108803	1.244029E-14
3884.4213186503	1.221725E-14
3885.0414264202	1.210745E-14
3885.6615341902	1.229638E-14
3886.2816419602	1.254724E-14
3886.9017497301	1.268766E-14
3887.5218575001	1.238584E-14
3888.1419652701	1.225167E-14
3888.76207304	1.216248E-14
3889.38218081	1.240509E-14
3890.00228858	1.263523E-14
3890.6223963499	1.254063E-14
3891.2425041199	1.259668E-14
3891.8626118899	1.263553E-14
3892.4827196598	1.27069E-14
3893.1028274298	1.279229E-14
3893.7229351998	1.276468E-14
3894.3430429697	1.269669E-14
3894.9631507397	1.280802E-14
3895.5832585096	1.296244E-14
3896.2033662796	1.309798E-14
3896.8234740496	1.293801E-14
3897.4435818195	1.281077E-14
3898.0636895895	1.283228E-14
3898.6837973595	1.318037E-14
3899.3039051294	1.266726E-14
3899.9240128994	1.265415E-14
3900.5441206694	1.280836E-14
3901.1642284393	1.2479E-14
3901.7843362093	1.231635E-14
3902.4044439793	1.250973E-14
3903.0245517492	1.264449E-14
3903.6446595192	1.257315E-14
3904.2647672892	1.273889E-14
3904.8848750591	1.276245E-14
3905.5049828291	1.250021E-14
3906.1250905991	1.275981E-14
3906.745198369	1.273555E-14
3907.365306139	1.228061E-14
3907.985413909	1.325821E-14
3908.6055216789	1.263638E-14
3909.2256294489	1.26674E-14
3909.8457372189	1.262229E-14
3910.4658449888	1.301513E-14
3911.0859527588	1.291824E-14
3911.7060605288	1.305214E-14
3912.3261682987	1.295281E-14
3912.9462760687	1.30677E-14
3913.5663838387	1.324057E-14
3914.1864916086	1.302752E-14
3914.8065993786	1.285258E-14
3915.4267071486	1.298943E-14
3916.0468149185	1.297853E-14
3916.6669226885	1.285032E-14
3917.2870304585	1.304082E-14
3917.9071382284	1.290188E-14
3918.5272459984	1.298504E-14
3919.1473537684	1.322729E-14
3919.7674615383	1.316821E-14
3920.3875693083	1.283898E-14
3921.0076770783	1.309908E-14
3921.6277848482	1.298685E-14
3922.2478926182	1.295965E-14
3922.8680003882	1.317228E-14
3923.4881081581	1.327317E-14
3924.1082159281	1.333365E-14
3924.7283236981	1.324167E-14
3925.348431468	1.336027E-14
3925.968539238	1.320447E-14
3926.588647008	1.342044E-14
3927.2087547779	1.37405E-14
3927.8288625479	1.341698E-14
3928.4489703179	1.333161E-14
3929.0690780878	1.334807E-14
3929.6891858578	1.348395E-14
3930.3092936278	1.333602E-14
3930.9294013977	1.316479E-14
3931.5495091677	1.30625E-14
3932.1696169377	1.318559E-14
3932.7897247076	1.303702E-14
3933.4098324776	1.316104E-14
3934.0299402476	1.305406E-14
3934.6500480175	1.301777E-14
3935.2701557875	1.300855E-14
3935.8902635574	1.303503E-14
3936.5103713274	1.301886E-14
3937.1304790974	1.282509E-14
3937.7505868673	1.31573E-14
3938.3706946373	1.320001E-14
3938.9908024073	1.295183E-14
3939.6109101772	1.31294E-14
3940.2310179472	1.319195E-14
3940.8511257172	1.299896E-14
3941.4712334871	1.296879E-14
3942.0913412571	1.304001E-14
3942.7114490271	1.285646E-14
3943.331556797	1.289755E-14
3943.951664567	1.281509E-14
3944.571772337	1.284214E-14
3945.1918801069	1.248127E-14
3945.8119878769	1.272976E-14
3946.4320956469	1.277416E-14
3947.0522034168	1.253874E-14
3947.6723111868	1.245967E-14
3948.2924189568	1.241059E-14
3948.9125267267	1.265906E-14
3949.5326344967	1.231696E-14
3950.1527422667	1.234277E-14
3950.7728500366	1.253881E-14
3951.3929578066	1.245315E-14
3952.0130655766	1.22533E-14
3952.6331733465	1.229873E-14
3953.2532811165	1.221489E-14
3953.8733888865	1.231479E-14
3954.4934966564	1.250349E-14
3955.1136044264	1.217055E-14
